sentence_id annotator_id adj_subj subj landmark verb adj_obj obj annotator_score
175 14 senior minister conduct control social service 5
175 15 senior minister conduct control social service 5
175 16 senior minister conduct control social service 5
175 17 senior minister conduct control social service 4
175 18 senior minister conduct control social service 2
175 19 senior minister conduct control social service 1
175 2 senior minister conduct control social service 1
175 20 senior minister conduct control social service 5
175 21 senior minister conduct control social service 2
175 22 senior minister conduct control social service 6
175 23 senior minister conduct control social service 2
175 24 senior minister conduct control social service 6
175 25 senior minister conduct control social service 2
175 26 senior minister conduct control social service 6
175 27 senior minister conduct control social service 3
175 28 senior minister conduct control social service 4
175 29 senior minister conduct control social service 3
175 3 senior minister conduct control social service 1
175 30 senior minister conduct control social service 3
175 31 senior minister conduct control social service 5
175 32 senior minister conduct control social service 6
175 33 senior minister conduct control social service 2
175 34 senior minister conduct control social service 6
175 35 senior minister conduct control social service 5
175 36 senior minister conduct control social service 2
175 37 senior minister conduct control social service 5
175 38 senior minister conduct control social service 6
175 39 senior minister conduct control social service 4
175 4 senior minister conduct control social service 6
175 40 senior minister conduct control social service 3
175 41 senior minister conduct control social service 3
175 42 senior minister conduct control social service 2
175 43 senior minister conduct control social service 5
175 5 senior minister conduct control social service 5
175 6 senior minister conduct control social service 5
175 7 senior minister conduct control social service 6
175 8 senior minister conduct control social service 4
175 9 senior minister conduct control social service 6
176 1 senior minister conduct transmit social service 2
176 10 senior minister conduct transmit social service 2
176 11 senior minister conduct transmit social service 1
176 12 senior minister conduct transmit social service 6
176 13 senior minister conduct transmit social service 3
176 14 senior minister conduct transmit social service 2
176 15 senior minister conduct transmit social service 5
176 16 senior minister conduct transmit social service 1
176 17 senior minister conduct transmit social service 6
176 18 senior minister conduct transmit social service 5
176 19 senior minister conduct transmit social service 1
176 2 senior minister conduct transmit social service 4
176 20 senior minister conduct transmit social service 2
176 21 senior minister conduct transmit social service 4
176 22 senior minister conduct transmit social service 1
176 23 senior minister conduct transmit social service 6
176 24 senior minister conduct transmit social service 2
176 25 senior minister conduct transmit social service 2
176 26 senior minister conduct transmit social service 6
176 27 senior minister conduct transmit social service 5
176 28 senior minister conduct transmit social service 3
176 29 senior minister conduct transmit social service 3
176 3 senior minister conduct transmit social service 1
176 30 senior minister conduct transmit social service 2
176 31 senior minister conduct transmit social service 6
176 32 senior minister conduct transmit social service 1
176 33 senior minister conduct transmit social service 4
176 34 senior minister conduct transmit social service 1
176 35 senior minister conduct transmit social service 2
176 36 senior minister conduct transmit social service 4
176 37 senior minister conduct transmit social service 3
176 38 senior minister conduct transmit social service 1
176 39 senior minister conduct transmit social service 6
176 4 senior minister conduct transmit social service 2
176 40 senior minister conduct transmit social service 1
176 41 senior minister conduct transmit social service 1
176 42 senior minister conduct transmit social service 1
176 43 senior minister conduct transmit social service 2
176 5 senior minister conduct transmit social service 6
176 6 senior minister conduct transmit social service 2
176 7 senior minister conduct transmit social service 4
176 8 senior minister conduct transmit social service 2
176 9 senior minister conduct transmit social service 2
177 1 radioactive material conduct control static electricity 2
177 10 radioactive material conduct control static electricity 1
177 11 radioactive material conduct control static electricity 1
177 12 radioactive material conduct control static electricity 5
177 13 radioactive material conduct control static electricity 3
177 14 radioactive material conduct control static electricity 2
177 15 radioactive material conduct control static electricity 4
177 16 radioactive material conduct control static electricity 6
177 17 radioactive material conduct control static electricity 2
177 18 radioactive material conduct control static electricity 2
177 19 radioactive material conduct control static electricity 1
177 2 radioactive material conduct control static electricity 6
177 20 radioactive material conduct control static electricity 6
177 21 radioactive material conduct control static electricity 1
177 22 radioactive material conduct control static electricity 1
177 23 radioactive material conduct control static electricity 2
177 24 radioactive material conduct control static electricity 2
177 25 radioactive material conduct control static electricity 4
177 26 radioactive material conduct control static electricity 5
177 27 radioactive material conduct control static electricity 2
177 28 radioactive material conduct control static electricity 3
177 29 radioactive material conduct control static electricity 2
177 3 radioactive material conduct control static electricity 2
177 30 radioactive material conduct control static electricity 2
177 31 radioactive material conduct control static electricity 5
177 32 radioactive material conduct control static electricity 1
177 33 radioactive material conduct control static electricity 7
177 34 radioactive material conduct control static electricity 2
177 35 radioactive material conduct control static electricity 5
177 36 radioactive material conduct control static electricity 2
177 37 radioactive material conduct control static electricity 5
177 38 radioactive material conduct control static electricity 2
177 39 radioactive material conduct control static electricity 6
177 4 radioactive material conduct control static electricity 2
177 40 radioactive material conduct control static electricity 1
177 41 radioactive material conduct control static electricity 6
177 42 radioactive material conduct control static electricity 1
177 43 radioactive material conduct control static electricity 4
177 5 radioactive material conduct control static electricity 4
177 6 radioactive material conduct control static electricity 5
177 7 radioactive material conduct control static electricity 2
177 8 radioactive material conduct control static electricity 2
177 9 radioactive material conduct control static electricity 2
178 1 radioactive material conduct transmit static electricity 6
178 10 radioactive material conduct transmit static electricity 6
178 11 radioactive material conduct transmit static electricity 7
178 12 radioactive material conduct transmit static electricity 7
178 13 radioactive material conduct transmit static electricity 3
178 14 radioactive material conduct transmit static electricity 6
178 15 radioactive material conduct transmit static electricity 7
178 16 radioactive material conduct transmit static electricity 2
178 17 radioactive material conduct transmit static electricity 7
178 18 radioactive material conduct transmit static electricity 6
178 19 radioactive material conduct transmit static electricity 1
178 2 radioactive material conduct transmit static electricity 5
178 20 radioactive material conduct transmit static electricity 2
178 21 radioactive material conduct transmit static electricity 7
178 22 radioactive material conduct transmit static electricity 7
178 23 radioactive material conduct transmit static electricity 6
178 24 radioactive material conduct transmit static electricity 6
178 25 radioactive material conduct transmit static electricity 6
178 26 radioactive material conduct transmit static electricity 5
178 27 radioactive material conduct transmit static electricity 6
178 28 radioactive material conduct transmit static electricity 7
178 29 radioactive material conduct transmit static electricity 7
178 3 radioactive material conduct transmit static electricity 1
178 30 radioactive material conduct transmit static electricity 6
178 31 radioactive material conduct transmit static electricity 6
178 32 radioactive material conduct transmit static electricity 1
178 33 radioactive material conduct transmit static electricity 7
178 34 radioactive material conduct transmit static electricity 7
178 35 radioactive material conduct transmit static electricity 2
178 36 radioactive material conduct transmit static electricity 5
178 37 radioactive material conduct transmit static electricity 3
178 38 radioactive material conduct transmit static electricity 6
178 39 radioactive material conduct transmit static electricity 6
178 4 radioactive material conduct transmit static electricity 6
178 40 radioactive material conduct transmit static electricity 6
178 41 radioactive material conduct transmit static electricity 7
178 42 radioactive material conduct transmit static electricity 7
178 43 radioactive material conduct transmit static electricity 4
178 5 radioactive material conduct transmit static electricity 6
178 6 radioactive material conduct transmit static electricity 2
178 7 radioactive material conduct transmit static electricity 6
178 8 radioactive material conduct transmit static electricity 6
178 9 radioactive material conduct transmit static electricity 6
179 1 independent company conduct control successful business 2
179 10 independent company conduct control successful business 5
179 12 independent company conduct control successful business 5
179 13 independent company conduct control successful business 7
179 14 independent company conduct control successful business 3
179 15 independent company conduct control successful business 4
179 16 independent company conduct control successful business 7
179 17 independent company conduct control successful business 7
179 18 independent company conduct control successful business 5
179 19 independent company conduct control successful business 1
179 2 independent company conduct control successful business 5
179 20 independent company conduct control successful business 5
179 21 independent company conduct control successful business 5
179 22 independent company conduct control successful business 5
179 23 independent company conduct control successful business 6
179 24 independent company conduct control successful business 6
179 25 independent company conduct control successful business 4
179 26 independent company conduct control successful business 6
179 27 independent company conduct control successful business 5
179 28 independent company conduct control successful business 4
179 29 independent company conduct control successful business 2
179 3 independent company conduct control successful business 2
179 30 independent company conduct control successful business 7
179 31 independent company conduct control successful business 5
179 32 independent company conduct control successful business 2
179 33 independent company conduct control successful business 6
179 34 independent company conduct control successful business 6
179 35 independent company conduct control successful business 5
179 36 independent company conduct control successful business 5
179 37 independent company conduct control successful business 5
179 38 independent company conduct control successful business 5
179 39 independent company conduct control successful business 6
179 4 independent company conduct control successful business 6
179 40 independent company conduct control successful business 3
179 41 independent company conduct control successful business 6
179 42 independent company conduct control successful business 2
179 43 independent company conduct control successful business 3
179 5 independent company conduct control successful business 5
179 6 independent company conduct control successful business 5
179 7 independent company conduct control successful business 5
179 8 independent company conduct control successful business 5
179 9 independent company conduct control successful business 6
180 1 independent company conduct transmit successful business 3
180 10 independent company conduct transmit successful business 2
180 11 independent company conduct transmit successful business 6
180 12 independent company conduct transmit successful business 5
180 13 independent company conduct transmit successful business 3
180 14 independent company conduct transmit successful business 2
180 15 independent company conduct transmit successful business 5
180 16 independent company conduct transmit successful business 2
180 17 independent company conduct transmit successful business 5
180 18 independent company conduct transmit successful business 3
180 19 independent company conduct transmit successful business 1
180 2 independent company conduct transmit successful business 5
180 20 independent company conduct transmit successful business 2
180 21 independent company conduct transmit successful business 6
180 22 independent company conduct transmit successful business 1
180 23 independent company conduct transmit successful business 2
180 24 independent company conduct transmit successful business 2
180 25 independent company conduct transmit successful business 4
180 26 independent company conduct transmit successful business 2
180 27 independent company conduct transmit successful business 2
180 28 independent company conduct transmit successful business 3
180 29 independent company conduct transmit successful business 3
180 3 independent company conduct transmit successful business 3
180 30 independent company conduct transmit successful business 5
180 31 independent company conduct transmit successful business 6
180 32 independent company conduct transmit successful business 1
180 33 independent company conduct transmit successful business 3
180 34 independent company conduct transmit successful business 1
180 35 independent company conduct transmit successful business 2
180 36 independent company conduct transmit successful business 3
180 37 independent company conduct transmit successful business 2
180 38 independent company conduct transmit successful business 1
180 39 independent company conduct transmit successful business 5
180 4 independent company conduct transmit successful business 2
180 40 independent company conduct transmit successful business 1
180 41 independent company conduct transmit successful business 1
180 42 independent company conduct transmit successful business 1
180 43 independent company conduct transmit successful business 3
180 5 independent company conduct transmit successful business 6
180 6 independent company conduct transmit successful business 2
180 7 independent company conduct transmit successful business 3
180 8 independent company conduct transmit successful business 3
180 9 independent company conduct transmit successful business 2
181 1 natural graphite conduct control little electricity 2
181 10 natural graphite conduct control little electricity 1
181 11 natural graphite conduct control little electricity 1
181 12 natural graphite conduct control little electricity 1
181 13 natural graphite conduct control little electricity 2
181 14 natural graphite conduct control little electricity 1
181 15 natural graphite conduct control little electricity 5
181 16 natural graphite conduct control little electricity 1
181 17 natural graphite conduct control little electricity 2
181 18 natural graphite conduct control little electricity 2
181 19 natural graphite conduct control little electricity 1
181 2 natural graphite conduct control little electricity 7
181 20 natural graphite conduct control little electricity 5
181 21 natural graphite conduct control little electricity 1
181 22 natural graphite conduct control little electricity 1
181 24 natural graphite conduct control little electricity 2
181 25 natural graphite conduct control little electricity 2
181 26 natural graphite conduct control little electricity 3
181 27 natural graphite conduct control little electricity 2
181 28 natural graphite conduct control little electricity 4
181 29 natural graphite conduct control little electricity 2
181 3 natural graphite conduct control little electricity 4
181 30 natural graphite conduct control little electricity 2
181 31 natural graphite conduct control little electricity 4
181 32 natural graphite conduct control little electricity 1
181 33 natural graphite conduct control little electricity 5
181 34 natural graphite conduct control little electricity 1
181 35 natural graphite conduct control little electricity 5
181 36 natural graphite conduct control little electricity 1
181 37 natural graphite conduct control little electricity 5
181 38 natural graphite conduct control little electricity 1
181 39 natural graphite conduct control little electricity 5
181 4 natural graphite conduct control little electricity 2
181 40 natural graphite conduct control little electricity 1
181 41 natural graphite conduct control little electricity 2
181 42 natural graphite conduct control little electricity 1
181 43 natural graphite conduct control little electricity 5
181 5 natural graphite conduct control little electricity 5
181 6 natural graphite conduct control little electricity 5
181 7 natural graphite conduct control little electricity 2
181 8 natural graphite conduct control little electricity 3
181 9 natural graphite conduct control little electricity 2
182 1 natural graphite conduct transmit little electricity 6
182 10 natural graphite conduct transmit little electricity 6
182 11 natural graphite conduct transmit little electricity 7
182 12 natural graphite conduct transmit little electricity 7
182 13 natural graphite conduct transmit little electricity 7
182 14 natural graphite conduct transmit little electricity 5
182 15 natural graphite conduct transmit little electricity 7
182 16 natural graphite conduct transmit little electricity 6
182 17 natural graphite conduct transmit little electricity 7
182 18 natural graphite conduct transmit little electricity 6
182 19 natural graphite conduct transmit little electricity 1
182 2 natural graphite conduct transmit little electricity 5
182 20 natural graphite conduct transmit little electricity 2
182 21 natural graphite conduct transmit little electricity 7
182 22 natural graphite conduct transmit little electricity 6
182 23 natural graphite conduct transmit little electricity 6
182 24 natural graphite conduct transmit little electricity 6
182 25 natural graphite conduct transmit little electricity 4
182 26 natural graphite conduct transmit little electricity 2
182 27 natural graphite conduct transmit little electricity 6
182 28 natural graphite conduct transmit little electricity 5
182 29 natural graphite conduct transmit little electricity 7
182 3 natural graphite conduct transmit little electricity 6
182 30 natural graphite conduct transmit little electricity 6
182 31 natural graphite conduct transmit little electricity 6
182 32 natural graphite conduct transmit little electricity 1
182 33 natural graphite conduct transmit little electricity 3
182 34 natural graphite conduct transmit little electricity 7
182 35 natural graphite conduct transmit little electricity 2
182 36 natural graphite conduct transmit little electricity 5
182 37 natural graphite conduct transmit little electricity 2
182 38 natural graphite conduct transmit little electricity 7
182 39 natural graphite conduct transmit little electricity 6
182 4 natural graphite conduct transmit little electricity 6
182 40 natural graphite conduct transmit little electricity 7
182 41 natural graphite conduct transmit little electricity 7
182 42 natural graphite conduct transmit little electricity 7
182 43 natural graphite conduct transmit little electricity 6
182 5 natural graphite conduct transmit little electricity 6
182 6 natural graphite conduct transmit little electricity 2
182 7 natural graphite conduct transmit little electricity 7
182 8 natural graphite conduct transmit little electricity 6
182 9 natural graphite conduct transmit little electricity 6
183 1 medical staff conduct control scientific research 5
183 10 medical staff conduct control scientific research 3
183 11 medical staff conduct control scientific research 1
183 12 medical staff conduct control scientific research 5
183 13 medical staff conduct control scientific research 6
183 14 medical staff conduct control scientific research 4
183 15 medical staff conduct control scientific research 4
183 16 medical staff conduct control scientific research 5
183 17 medical staff conduct control scientific research 2
183 18 medical staff conduct control scientific research 5
183 19 medical staff conduct control scientific research 1
183 2 medical staff conduct control scientific research 6
183 20 medical staff conduct control scientific research 5
183 21 medical staff conduct control scientific research 1
183 22 medical staff conduct control scientific research 2
183 23 medical staff conduct control scientific research 2
183 24 medical staff conduct control scientific research 6
183 25 medical staff conduct control scientific research 2
183 26 medical staff conduct control scientific research 2
183 27 medical staff conduct control scientific research 4
183 28 medical staff conduct control scientific research 2
183 29 medical staff conduct control scientific research 5
183 3 medical staff conduct control scientific research 2
183 30 medical staff conduct control scientific research 4
183 31 medical staff conduct control scientific research 4
183 32 medical staff conduct control scientific research 6
183 33 medical staff conduct control scientific research 5
183 34 medical staff conduct control scientific research 2
183 35 medical staff conduct control scientific research 5
183 36 medical staff conduct control scientific research 3
183 37 medical staff conduct control scientific research 5
183 38 medical staff conduct control scientific research 6
183 39 medical staff conduct control scientific research 4
183 4 medical staff conduct control scientific research 6
183 40 medical staff conduct control scientific research 7
183 41 medical staff conduct control scientific research 4
183 42 medical staff conduct control scientific research 6
183 43 medical staff conduct control scientific research 3
183 5 medical staff conduct control scientific research 5
183 6 medical staff conduct control scientific research 5
183 7 medical staff conduct control scientific research 4
183 8 medical staff conduct control scientific research 4
183 9 medical staff conduct control scientific research 6
184 1 medical staff conduct transmit scientific research 2
184 10 medical staff conduct transmit scientific research 2
184 11 medical staff conduct transmit scientific research 6
184 12 medical staff conduct transmit scientific research 5
184 13 medical staff conduct transmit scientific research 1
184 14 medical staff conduct transmit scientific research 2
184 15 medical staff conduct transmit scientific research 5
184 16 medical staff conduct transmit scientific research 2
184 17 medical staff conduct transmit scientific research 6
184 18 medical staff conduct transmit scientific research 2
184 19 medical staff conduct transmit scientific research 1
184 2 medical staff conduct transmit scientific research 4
184 20 medical staff conduct transmit scientific research 2
184 21 medical staff conduct transmit scientific research 2
184 22 medical staff conduct transmit scientific research 2
184 23 medical staff conduct transmit scientific research 3
184 24 medical staff conduct transmit scientific research 2
184 25 medical staff conduct transmit scientific research 4
184 26 medical staff conduct transmit scientific research 2
184 27 medical staff conduct transmit scientific research 3
184 28 medical staff conduct transmit scientific research 2
184 29 medical staff conduct transmit scientific research 2
184 3 medical staff conduct transmit scientific research 1
184 30 medical staff conduct transmit scientific research 3
184 31 medical staff conduct transmit scientific research 6
184 32 medical staff conduct transmit scientific research 1
184 33 medical staff conduct transmit scientific research 3
184 34 medical staff conduct transmit scientific research 1
184 35 medical staff conduct transmit scientific research 2
184 36 medical staff conduct transmit scientific research 3
184 37 medical staff conduct transmit scientific research 2
184 38 medical staff conduct transmit scientific research 1
184 39 medical staff conduct transmit scientific research 6
184 4 medical staff conduct transmit scientific research 2
184 40 medical staff conduct transmit scientific research 1
184 41 medical staff conduct transmit scientific research 2
184 42 medical staff conduct transmit scientific research 1
184 43 medical staff conduct transmit scientific research 4
184 5 medical staff conduct transmit scientific research 6
184 6 medical staff conduct transmit scientific research 2
184 7 medical staff conduct transmit scientific research 2
184 8 medical staff conduct transmit scientific research 3
184 9 medical staff conduct transmit scientific research 2
185 1 facial nerve conduct control electrical signal 2
185 10 facial nerve conduct control electrical signal 1
185 11 facial nerve conduct control electrical signal 1
185 12 facial nerve conduct control electrical signal 5
185 13 facial nerve conduct control electrical signal 3
185 14 facial nerve conduct control electrical signal 3
185 15 facial nerve conduct control electrical signal 6
185 16 facial nerve conduct control electrical signal 4
185 17 facial nerve conduct control electrical signal 2
185 18 facial nerve conduct control electrical signal 3
185 19 facial nerve conduct control electrical signal 1
185 2 facial nerve conduct control electrical signal 5
185 20 facial nerve conduct control electrical signal 5
185 21 facial nerve conduct control electrical signal 1
185 22 facial nerve conduct control electrical signal 6
185 23 facial nerve conduct control electrical signal 5
185 24 facial nerve conduct control electrical signal 2
185 25 facial nerve conduct control electrical signal 2
185 26 facial nerve conduct control electrical signal 3
185 27 facial nerve conduct control electrical signal 4
185 28 facial nerve conduct control electrical signal 4
185 29 facial nerve conduct control electrical signal 2
185 3 facial nerve conduct control electrical signal 5
185 30 facial nerve conduct control electrical signal 3
185 31 facial nerve conduct control electrical signal 4
185 32 facial nerve conduct control electrical signal 2
185 33 facial nerve conduct control electrical signal 5
185 34 facial nerve conduct control electrical signal 2
185 35 facial nerve conduct control electrical signal 5
185 36 facial nerve conduct control electrical signal 2
185 37 facial nerve conduct control electrical signal 5
185 38 facial nerve conduct control electrical signal 3
185 39 facial nerve conduct control electrical signal 5
185 4 facial nerve conduct control electrical signal 2
185 40 facial nerve conduct control electrical signal 1
185 41 facial nerve conduct control electrical signal 6
185 42 facial nerve conduct control electrical signal 1
185 43 facial nerve conduct control electrical signal 5
185 5 facial nerve conduct control electrical signal 5
185 6 facial nerve conduct control electrical signal 5
185 7 facial nerve conduct control electrical signal 2
185 8 facial nerve conduct control electrical signal 4
185 9 facial nerve conduct control electrical signal 2
186 1 facial nerve conduct transmit electrical signal 6
186 10 facial nerve conduct transmit electrical signal 6
186 11 facial nerve conduct transmit electrical signal 7
186 12 facial nerve conduct transmit electrical signal 7
186 13 facial nerve conduct transmit electrical signal 6
186 14 facial nerve conduct transmit electrical signal 5
186 15 facial nerve conduct transmit electrical signal 7
186 16 facial nerve conduct transmit electrical signal 6
186 17 facial nerve conduct transmit electrical signal 6
186 18 facial nerve conduct transmit electrical signal 6
186 19 facial nerve conduct transmit electrical signal 1
186 2 facial nerve conduct transmit electrical signal 5
186 20 facial nerve conduct transmit electrical signal 2
186 21 facial nerve conduct transmit electrical signal 7
186 22 facial nerve conduct transmit electrical signal 6
186 23 facial nerve conduct transmit electrical signal 6
186 24 facial nerve conduct transmit electrical signal 6
186 25 facial nerve conduct transmit electrical signal 5
186 26 facial nerve conduct transmit electrical signal 4
186 27 facial nerve conduct transmit electrical signal 7
186 28 facial nerve conduct transmit electrical signal 4
186 29 facial nerve conduct transmit electrical signal 7
186 3 facial nerve conduct transmit electrical signal 2
186 30 facial nerve conduct transmit electrical signal 6
186 31 facial nerve conduct transmit electrical signal 6
186 32 facial nerve conduct transmit electrical signal 2
186 33 facial nerve conduct transmit electrical signal 4
186 34 facial nerve conduct transmit electrical signal 1
186 35 facial nerve conduct transmit electrical signal 2
186 36 facial nerve conduct transmit electrical signal 5
186 37 facial nerve conduct transmit electrical signal 2
186 38 facial nerve conduct transmit electrical signal 7
186 39 facial nerve conduct transmit electrical signal 6
186 4 facial nerve conduct transmit electrical signal 6
186 40 facial nerve conduct transmit electrical signal 7
186 41 facial nerve conduct transmit electrical signal 7
186 42 facial nerve conduct transmit electrical signal 7
186 43 facial nerve conduct transmit electrical signal 5
186 5 facial nerve conduct transmit electrical signal 6
186 6 facial nerve conduct transmit electrical signal 2
186 7 facial nerve conduct transmit electrical signal 6
186 8 facial nerve conduct transmit electrical signal 6
186 9 facial nerve conduct transmit electrical signal 6
187 1 new government conduct control comprehensive review 2
187 10 new government conduct control comprehensive review 2
187 11 new government conduct control comprehensive review 1
187 12 new government conduct control comprehensive review 4
187 13 new government conduct control comprehensive review 6
187 14 new government conduct control comprehensive review 5
187 15 new government conduct control comprehensive review 4
187 16 new government conduct control comprehensive review 5
187 17 new government conduct control comprehensive review 4
187 18 new government conduct control comprehensive review 5
187 19 new government conduct control comprehensive review 1
187 2 new government conduct control comprehensive review 4
187 20 new government conduct control comprehensive review 6
187 21 new government conduct control comprehensive review 1
187 22 new government conduct control comprehensive review 6
187 23 new government conduct control comprehensive review 2
187 24 new government conduct control comprehensive review 6
187 25 new government conduct control comprehensive review 3
187 26 new government conduct control comprehensive review 2
187 27 new government conduct control comprehensive review 3
187 28 new government conduct control comprehensive review 3
187 29 new government conduct control comprehensive review 4
187 3 new government conduct control comprehensive review 4
187 30 new government conduct control comprehensive review 3
187 31 new government conduct control comprehensive review 5
187 32 new government conduct control comprehensive review 2
187 33 new government conduct control comprehensive review 5
187 34 new government conduct control comprehensive review 1
187 35 new government conduct control comprehensive review 6
187 36 new government conduct control comprehensive review 2
187 37 new government conduct control comprehensive review 5
187 38 new government conduct control comprehensive review 2
187 39 new government conduct control comprehensive review 4
187 4 new government conduct control comprehensive review 6
187 40 new government conduct control comprehensive review 2
187 41 new government conduct control comprehensive review 4
187 42 new government conduct control comprehensive review 5
187 43 new government conduct control comprehensive review 3
187 5 new government conduct control comprehensive review 5
187 6 new government conduct control comprehensive review 5
187 7 new government conduct control comprehensive review 4
187 8 new government conduct control comprehensive review 5
187 9 new government conduct control comprehensive review 6
188 1 new government conduct transmit comprehensive review 2
188 10 new government conduct transmit comprehensive review 2
188 11 new government conduct transmit comprehensive review 3
188 12 new government conduct transmit comprehensive review 4
188 13 new government conduct transmit comprehensive review 2
188 14 new government conduct transmit comprehensive review 1
188 15 new government conduct transmit comprehensive review 4
188 16 new government conduct transmit comprehensive review 1
188 17 new government conduct transmit comprehensive review 5
188 18 new government conduct transmit comprehensive review 6
188 19 new government conduct transmit comprehensive review 1
188 2 new government conduct transmit comprehensive review 5
188 20 new government conduct transmit comprehensive review 2
188 21 new government conduct transmit comprehensive review 2
188 22 new government conduct transmit comprehensive review 1
188 23 new government conduct transmit comprehensive review 4
188 24 new government conduct transmit comprehensive review 2
188 25 new government conduct transmit comprehensive review 2
188 26 new government conduct transmit comprehensive review 6
188 27 new government conduct transmit comprehensive review 5
188 28 new government conduct transmit comprehensive review 3
188 29 new government conduct transmit comprehensive review 2
188 3 new government conduct transmit comprehensive review 1
188 30 new government conduct transmit comprehensive review 2
188 31 new government conduct transmit comprehensive review 6
188 32 new government conduct transmit comprehensive review 1
188 33 new government conduct transmit comprehensive review 1
188 34 new government conduct transmit comprehensive review 1
188 35 new government conduct transmit comprehensive review 2
188 36 new government conduct transmit comprehensive review 2
188 37 new government conduct transmit comprehensive review 3
188 38 new government conduct transmit comprehensive review 4
188 39 new government conduct transmit comprehensive review 5
188 4 new government conduct transmit comprehensive review 2
188 40 new government conduct transmit comprehensive review 1
188 41 new government conduct transmit comprehensive review 2
188 42 new government conduct transmit comprehensive review 1
188 43 new government conduct transmit comprehensive review 4
188 5 new government conduct transmit comprehensive review 6
188 6 new government conduct transmit comprehensive review 2
188 7 new government conduct transmit comprehensive review 3
188 8 new government conduct transmit comprehensive review 3
188 9 new government conduct transmit comprehensive review 2
189 1 gritted tooth conduct control alkaloidal venom 2
189 10 gritted tooth conduct control alkaloidal venom 1
189 11 gritted tooth conduct control alkaloidal venom 1
189 12 gritted tooth conduct control alkaloidal venom 1
189 13 gritted tooth conduct control alkaloidal venom 3
189 14 gritted tooth conduct control alkaloidal venom 3
189 15 gritted tooth conduct control alkaloidal venom 3
189 16 gritted tooth conduct control alkaloidal venom 5
189 17 gritted tooth conduct control alkaloidal venom 3
189 18 gritted tooth conduct control alkaloidal venom 2
189 19 gritted tooth conduct control alkaloidal venom 1
189 2 gritted tooth conduct control alkaloidal venom 4
189 20 gritted tooth conduct control alkaloidal venom 6
189 21 gritted tooth conduct control alkaloidal venom 1
189 22 gritted tooth conduct control alkaloidal venom 1
189 23 gritted tooth conduct control alkaloidal venom 3
189 24 gritted tooth conduct control alkaloidal venom 2
189 25 gritted tooth conduct control alkaloidal venom 2
189 26 gritted tooth conduct control alkaloidal venom 7
189 27 gritted tooth conduct control alkaloidal venom 5
189 28 gritted tooth conduct control alkaloidal venom 3
189 29 gritted tooth conduct control alkaloidal venom 2
189 3 gritted tooth conduct control alkaloidal venom 1
189 30 gritted tooth conduct control alkaloidal venom 2
189 31 gritted tooth conduct control alkaloidal venom 4
189 32 gritted tooth conduct control alkaloidal venom 1
189 33 gritted tooth conduct control alkaloidal venom 5
189 34 gritted tooth conduct control alkaloidal venom 6
189 35 gritted tooth conduct control alkaloidal venom 5
189 36 gritted tooth conduct control alkaloidal venom 1
189 37 gritted tooth conduct control alkaloidal venom 6
189 38 gritted tooth conduct control alkaloidal venom 2
189 39 gritted tooth conduct control alkaloidal venom 5
189 4 gritted tooth conduct control alkaloidal venom 6
189 40 gritted tooth conduct control alkaloidal venom 1
189 41 gritted tooth conduct control alkaloidal venom 4
189 42 gritted tooth conduct control alkaloidal venom 1
189 43 gritted tooth conduct control alkaloidal venom 4
189 5 gritted tooth conduct control alkaloidal venom 5
189 6 gritted tooth conduct control alkaloidal venom 5
189 7 gritted tooth conduct control alkaloidal venom 2
189 8 gritted tooth conduct control alkaloidal venom 3
189 9 gritted tooth conduct control alkaloidal venom 6
190 1 gritted tooth conduct transmit alkaloidal venom 6
190 10 gritted tooth conduct transmit alkaloidal venom 6
190 11 gritted tooth conduct transmit alkaloidal venom 7
190 12 gritted tooth conduct transmit alkaloidal venom 7
190 13 gritted tooth conduct transmit alkaloidal venom 3
190 14 gritted tooth conduct transmit alkaloidal venom 6
190 15 gritted tooth conduct transmit alkaloidal venom 6
190 16 gritted tooth conduct transmit alkaloidal venom 1
190 17 gritted tooth conduct transmit alkaloidal venom 3
190 18 gritted tooth conduct transmit alkaloidal venom 5
190 19 gritted tooth conduct transmit alkaloidal venom 6
190 2 gritted tooth conduct transmit alkaloidal venom 4
190 20 gritted tooth conduct transmit alkaloidal venom 2
190 21 gritted tooth conduct transmit alkaloidal venom 6
190 22 gritted tooth conduct transmit alkaloidal venom 6
190 23 gritted tooth conduct transmit alkaloidal venom 6
190 24 gritted tooth conduct transmit alkaloidal venom 6
190 25 gritted tooth conduct transmit alkaloidal venom 2
190 26 gritted tooth conduct transmit alkaloidal venom 6
190 27 gritted tooth conduct transmit alkaloidal venom 4
190 28 gritted tooth conduct transmit alkaloidal venom 3
190 29 gritted tooth conduct transmit alkaloidal venom 7
190 3 gritted tooth conduct transmit alkaloidal venom 4
190 30 gritted tooth conduct transmit alkaloidal venom 6
190 31 gritted tooth conduct transmit alkaloidal venom 5
190 32 gritted tooth conduct transmit alkaloidal venom 1
190 33 gritted tooth conduct transmit alkaloidal venom 5
190 34 gritted tooth conduct transmit alkaloidal venom 1
190 35 gritted tooth conduct transmit alkaloidal venom 2
190 36 gritted tooth conduct transmit alkaloidal venom 5
190 37 gritted tooth conduct transmit alkaloidal venom 3
190 38 gritted tooth conduct transmit alkaloidal venom 7
190 39 gritted tooth conduct transmit alkaloidal venom 5
190 4 gritted tooth conduct transmit alkaloidal venom 2
190 40 gritted tooth conduct transmit alkaloidal venom 3
190 41 gritted tooth conduct transmit alkaloidal venom 7
